#{"t_start": 1748360455.3771858, "env_id": "None"}
r,l,t
146.629632,53,691.531723
146.629632,53,691.62149
147.380217,48,691.714302
146.629632,53,691.786981
145.879046,58,691.866518
146.629632,53,691.939294
146.629632,53,691.999469
146.629632,53,692.027577
147.380022,49,692.058107
145.879046,58,692.141982
146.629632,53,692.222083
146.629632,53,694.744855
146.629632,53,694.819007
146.629632,53,694.897089
146.629632,53,694.971244
146.629632,53,695.042469
146.629632,53,695.115161
146.629827,50,695.201012
147.380217,48,695.27324
146.629436,54,695.349484
145.879046,58,695.460287
145.879632,54,695.537501
146.629632,53,695.609719
146.629632,53,695.685239
146.629632,53,695.757675
146.629046,56,695.831378
146.629632,53,695.909921
147.380217,48,695.980463
146.629632,53,696.053526
146.629632,53,696.128418
146.629632,53,696.207424
147.380217,48,696.285178
146.629632,53,696.368162
145.879046,58,696.447957
146.629632,53,696.524638
146.629241,55,696.60654
146.629436,54,696.678744
146.629632,53,696.751326
147.380217,48,696.820185
146.629632,53,696.893435
146.629632,53,696.966539
146.629632,53,697.03689
146.629632,53,697.108588
146.629632,53,697.184904
146.629632,53,697.261896
146.629632,53,697.337074
146.629632,53,697.413261
147.380217,48,697.483299
145.879046,58,697.557779
146.629632,53,699.715523
145.879436,54,699.799848
146.629632,53,699.90147
146.629241,55,699.980531
147.380217,48,700.057651
146.629046,56,700.151444
147.380217,48,700.231378
147.380217,48,700.309015
145.130022,53,700.379394
146.629436,54,700.461367
146.629632,53,700.539936
146.629632,53,700.61172
147.380217,48,700.683727
146.629632,53,700.781605
146.630412,48,700.850502
146.629632,53,700.933715
146.629632,53,701.016989
147.380217,48,701.106353
146.629632,53,701.183365
146.629632,53,701.267653
146.629632,53,701.365668
147.380217,48,701.478345
145.880608,48,701.55436
146.629632,53,701.637072
147.380022,49,701.723342
146.629632,53,701.804166
146.629632,53,701.878636
145.879632,54,701.962294
145.879827,53,702.03354
146.629632,53,702.112218
145.879436,54,702.1919
147.380217,48,702.283489
146.629632,53,702.356589
146.629632,53,702.440465
147.380217,48,702.514372
146.629632,53,702.596468
146.628851,57,702.694366
146.629632,53,702.765389
147.380217,48,702.840605
146.629632,53,702.914795
146.629632,53,705.308638
146.629632,53,705.39166
146.629632,53,705.461636
147.380217,48,705.54933
146.630412,48,705.63126
144.934371,53,705.715381
146.629632,53,705.791479
147.380217,48,705.8704
146.629632,53,705.948257
146.629436,54,706.029783
145.879827,53,706.110461
147.380217,48,706.183414
147.380217,48,706.255476
146.629632,53,706.340083
146.629632,53,706.420752
145.879827,53,706.501527
147.380217,48,706.574448
145.879827,53,706.650671
146.629632,53,706.72935
147.380217,48,706.795546
146.629632,53,706.901411
147.380217,48,706.9892
146.629632,53,707.066174
147.380217,48,707.143664
146.630412,48,707.236229
146.629632,53,707.350431
146.629632,53,707.429948
147.380217,48,707.509954
146.629632,53,707.597247
147.380217,48,707.666576
147.380217,48,707.743591
146.629632,53,707.822417
146.629632,53,707.899334
146.629632,53,707.976452
147.380217,48,708.059935
146.629632,53,708.131757
146.629632,53,708.210878
144.184571,53,708.292524
147.380217,48,708.372069
147.380217,48,708.446524
147.380217,48,710.883445
145.879827,53,710.964558
146.629632,53,711.061344
146.629632,53,711.143212
147.380217,48,711.219802
145.879827,53,711.307553
147.380217,48,711.373635
145.78535,54,711.450402
147.380217,48,711.52239
146.629632,53,711.594541
147.380217,48,711.670639
147.380217,48,711.753753
144.183449,54,711.829508
147.380217,48,711.901647
146.629632,53,711.974304
147.380217,48,712.03894
147.380217,48,712.121721
147.380217,48,712.197379
146.629632,53,712.275817
147.380217,48,712.354125
146.629632,53,712.434543
147.380217,48,712.509959
146.629632,53,712.600416
146.629632,53,712.671213
146.629632,53,712.743241
147.380217,48,712.813479
147.380217,48,712.88919
146.629632,53,712.973535
145.879827,53,713.056696
146.629632,53,713.131562
147.380022,49,713.198626
146.629632,53,713.27162
147.380217,48,713.357142
145.879827,53,713.431575
147.380217,48,713.508939
146.629632,53,713.597436
146.629632,53,713.677581
146.629632,53,713.757666
146.629436,54,713.827585
147.380217,48,713.899146
146.629632,53,716.399731
147.380217,48,716.469716
146.630412,48,716.536445
146.629632,53,716.611951
146.629632,53,716.692315
146.629632,53,716.767003
145.879827,53,716.836849
147.380217,48,716.904985
145.879827,53,716.998236
147.380217,48,717.073383
146.629632,53,717.177645
146.629632,53,717.257533
146.629632,53,717.325134
146.629632,53,717.408896
145.879046,58,717.499715
145.879827,53,717.587876
146.629632,53,717.665702
145.879827,53,717.742411
146.629632,53,717.816576
147.380217,48,719.127674
146.629632,53,719.199898
147.380217,48,719.26985
145.879827,53,719.351014
146.629632,53,719.419225
147.380217,48,719.486355
146.629632,53,719.556003
146.629632,53,719.627153
147.380217,48,719.697824
146.629632,53,719.770383
147.380217,48,719.839111
146.629632,53,719.90975
146.629632,53,719.989599
146.630412,48,720.056237
146.629632,53,720.128749
146.629632,53,720.198387
146.629632,53,720.269027
147.380217,48,720.336682
146.629632,53,720.424226
146.629632,53,720.502002
146.629632,53,720.571619
